tract_geoid,majority_race,poverty_cat,community,communityok,aggregate_avg,public_avg,mission_avg,small_biz_avg,nonres_avg,SF_avg,MF_avg,aggregate_pct,public_pct,mission_pct,small_biz_pct,nonres_pct,SF_pct,MF_pct
17031470100,Black,12 to 20 percent,BURNSIDE,Burnside,21223.39755,124.7053209,857.9716557,2784.724938,10142.37609,4088.043507,284.302031,74,73,86,24,62,20,16
17031480100,Black,12 to 20 percent,CALUMET HEIGHTS,Calumet Heights,6176.598092,131.0760917,60.65471084,1845.627797,8038.421703,3845.407022,1442.614897,27,73,23,14,53,18,36
17031480200,Black,12 to 20 percent,CALUMET HEIGHTS,Calumet Heights,12522.9288,63.62142755,221.2577637,372.9434713,16189.7176,3835.669098,8798.915451,56,63,52,3,75,18,90
17031480300,Black,12 to 20 percent,CALUMET HEIGHTS,Calumet Heights,5338.422879,89.48346323,24.26611082,3756.554177,7994.757348,3944.857359,0,22,68,12,36,53,19,3
17031480400,Black,0 to 11 percent,CALUMET HEIGHTS,Calumet Heights,4938.976138,540.848623,14.24117368,2134.135607,1149.710561,4070.32761,4625.593735,19,86,8,17,7,20,72
17031480500,Black,21 to 31 percent,CALUMET HEIGHTS,Calumet Heights,3937.609269,9.475077655,1132.248122,1611.864083,2549.023023,2759.798971,1215.494227,14,37,89,11,17,11,31
17031490300,Black,12 to 20 percent,ROSELAND,Roseland,12850.23167,30.53819877,11.55153914,14754.84341,94113.94081,3338.809331,0,57,53,7,98,97,14,3
17031490400,Black,0 to 11 percent,ROSELAND,Roseland,3735.507828,0.781543999,448.6251466,1507.764977,6978.617986,4224.634313,0,12,23,71,11,49,21,3
17031490500,Black,21 to 31 percent,ROSELAND,Roseland,6076.954072,69.40965077,2.946704046,0,26117.26842,5002.769628,0,26,65,3,1,87,27,3
17031490600,Black,12 to 20 percent,ROSELAND,Roseland,2864.473154,0.506515742,6.746079047,2342.897739,4116.345298,2829.537422,0,8,22,5,19,30,11,3
17031490700,Black,12 to 20 percent,ROSELAND,Roseland,2432.815258,7.316805295,2.581600683,14634.59225,23930.7015,2035.580417,0,5,35,3,98,86,5,3
17031490800,Black,21 to 31 percent,ROSELAND,Roseland,3154.390498,3.643062918,175.6616735,1027.868415,4550.09126,3074.918405,66.04953266,10,28,47,6,33,13,13
17031490901,Black,21 to 31 percent,ROSELAND,Roseland,2587.276432,84.76904833,444.2690096,483.7919503,7485.258144,3502.334074,503.9289699,6,68,71,3,50,16,19
17031490902,Black,12 to 20 percent,ROSELAND,Roseland,4719.118725,582.2675402,74.90297606,11833.15101,12441.56196,3304.417688,577.9526946,18,87,27,94,68,14,20
17031491000,Black,Over 31%,ROSELAND,Roseland,3655.985474,121.1718701,1735.284205,7210.707241,7791.213654,820.6439603,0,12,72,93,78,52,1,3
17031491100,Black,12 to 20 percent,ROSELAND,Roseland,14322.27946,65.46281775,13.25001269,9291.605863,26954.6638,2774.766425,0,62,64,8,88,88,11,4
17031491200,Black,21 to 31 percent,ROSELAND,Roseland,2635.86673,25.98373569,23.44256868,2536.783495,1499.467663,2426.965893,1827.665534,6,49,11,22,10,7,41
17031491300,Black,Over 31%,ROSELAND,Roseland,16651.23522,1.273959568,3871.936361,18560.82332,13995.23927,754.4501285,27298.13531,68,24,98,99,71,1,100
17031491400,Black,Over 31%,ROSELAND,Roseland,6054.66722,284.9363188,1106.022574,2716.992212,8506.0002,2938.346804,1514.397884,26,81,89,24,56,12,37
17031500100,Black,0 to 11 percent,PULLMAN,Pullman,16075.58122,143.9002407,868.5439418,946.5079729,48198.32723,2527.96517,0,67,74,86,5,95,8,4
17031500200,Black,Over 31%,PULLMAN,Pullman,26547.3737,1885.378858,12631.00114,2205.920724,6142.3357,2178.237395,4077.956639,80,94,100,17,43,6,68
17031500300,no racial majority,21 to 31 percent,PULLMAN,Pullman,7601.159594,76.26708241,1336.396315,6641.069436,8181.27775,3410.25699,0,36,66,91,73,54,15,4
17031510100,Latine,21 to 31 percent,SOUTH DEERING,South Deering,4671.650098,195.175386,270.4168699,2102.634184,6809.540788,1947.603179,0,18,77,58,16,47,5,4
17031510200,Black,Over 31%,SOUTH DEERING,South Deering,9302.261771,14.14263967,78.77410708,4308.709207,51722.98301,1111.637091,0,43,40,28,44,95,2,4
17031510300,Black,21 to 31 percent,SOUTH DEERING,South Deering,2052.848438,36.63756875,137.7751501,1564.574498,4000.807499,751.6070918,0,4,56,40,11,29,1,4
17031520100,Latine,0 to 11 percent,EAST SIDE,East Side,11553.15827,251.3896845,21.48092826,5454.216283,18227.60211,1236.544318,2227.66146,53,80,11,59,79,2,48
17031520200,Latine,Over 31%,EAST SIDE,East Side,1125.813022,9.417806424,20.79584034,2757.733965,2027.125746,1349.488476,0,1,36,10,24,14,3,4
17031520300,Latine,21 to 31 percent,EAST SIDE,East Side,2582.367299,14.37848261,35.43726401,1576.997122,2812.691532,2243.734126,15564.23629,6,40,16,11,21,6,98
17031520400,Latine,12 to 20 percent,EAST SIDE,East Side,3810.742502,12.46523573,60.46480075,1371.493916,6937.303994,2654.631905,1311.348677,13,39,23,9,48,9,33
17031520500,Latine,0 to 11 percent,EAST SIDE,East Side,3647.724035,0.216453855,38.17579745,11303.13426,1505.372034,4110.305052,0,12,20,16,94,10,20,4
17031520600,Latine,12 to 20 percent,EAST SIDE,East Side,7401.710021,492.8696126,14.29996933,1839.691478,16650.44802,2680.83365,0,34,86,9,14,76,9,5
17031530100,Latine,21 to 31 percent,WEST PULLMAN,West Pullman,2803.443542,131.5534013,150.5092049,2341.744885,11249.76886,867.8206802,183.383566,7,73,42,19,66,2,14
17031530200,Black,21 to 31 percent,WEST PULLMAN,West Pullman,3292.216802,80.11233611,274.6628459,336.7262883,34116.37149,1340.558875,0,10,67,58,2,92,3,5
17031530300,Black,21 to 31 percent,WEST PULLMAN,West Pullman,6155.913465,156.4849781,3719.867671,3797.92887,1127.379406,2342.461636,0,27,75,98,36,6,7,5
17031530400,Black,21 to 31 percent,WEST PULLMAN,West Pullman,3245.513615,23.73313026,8.143440645,3459.849784,2150.309672,2456.393335,0,10,47,5,32,15,8,5
17031530501,Black,12 to 20 percent,WEST PULLMAN,West Pullman,3033.739293,1166.930321,43.87810408,3867.364923,5373.675195,2457.211416,150.6587553,9,92,18,37,40,8,13
17031530502,Black,12 to 20 percent,WEST PULLMAN,West Pullman,2252.358444,0.318079762,20.61414047,692.3988037,0,2615.464878,0,5,21,10,4,1,9,5
17031530503,Black,21 to 31 percent,WEST PULLMAN,West Pullman,4525.81787,76.05457106,43.12833935,4489.872336,46024.91799,2321.254418,0,17,66,18,46,94,7,5
17031530600,Black,21 to 31 percent,WEST PULLMAN,West Pullman,6166.155191,13.04123569,25.86700632,1337.980312,116337.8567,3339.649707,2458.870569,27,39,12,9,98,14,50
17031540101,Black,Over 31%,RIVERDALE,Riverdale,7147.372761,0,3534.094104,1687.49547,19156.7628,381.8110503,2551.432249,32,16,98,12,81,1,52
17031540102,Black,Over 31%,RIVERDALE,Riverdale,2542.369096,0.568184758,101.8527712,3316.51606,784.3215099,405.4540036,4755.54365,6,23,33,29,4,1,73
17031550100,Latine,21 to 31 percent,HEGEWISCH,Hegewisch,11653.45574,0.908856535,13.37280277,4662.790336,11793.89017,3105.324402,458.0994951,53,23,8,48,67,13,18
17031550200,Latine,0 to 11 percent,HEGEWISCH,Hegewisch,14266.21488,349.5777199,229.2788587,7342.178802,32305.85177,4481.137909,0,62,83,54,80,91,23,5
17031560100,Latine,0 to 11 percent,GARFIELD RIDGE,Garfield Ridge,128421.4011,176.781737,82.29920347,6685.887748,46632.54493,5083.681784,0,99,76,29,73,94,27,5
17031560200,Black,12 to 20 percent,GARFIELD RIDGE,Garfield Ridge,5659.625983,11.44054842,236.7224931,20454.24831,5779.961705,4794.508372,0,24,38,55,99,41,25,6
17031560300,Latine,12 to 20 percent,GARFIELD RIDGE,Garfield Ridge,9434.837613,2208.63993,88.26947588,5616.428869,1067.70968,7044.77503,0,43,95,31,61,6,41,6
17031560400,Latine,12 to 20 percent,GARFIELD RIDGE,Garfield Ridge,13617.28033,1277.761599,73.45091154,3690.062583,3916.972202,6449.581691,#¡NUM!,61,92,26,35,28,37,
17031560700,Latine,12 to 20 percent,GARFIELD RIDGE,Garfield Ridge,7282.230158,25.52654006,19.25793354,3919.712775,2619.729145,7914.791783,872.2874946,33,49,10,38,19,45,25
17031560800,no racial majority,0 to 11 percent,GARFIELD RIDGE,Garfield Ridge,31113.84714,1.644630671,10.09789567,3495.50975,62295.80495,8003.654246,598.2510846,84,25,6,33,96,45,20
17031560900,white,0 to 11 percent,GARFIELD RIDGE,Garfield Ridge,13614.009,0,28.39795048,3287.688247,15201.13348,8784.601031,2005.479934,60,16,13,29,74,49,44
17031561000,white,0 to 11 percent,GARFIELD RIDGE,Garfield Ridge,9405.704147,0,18.1591407,4019.024029,2869.184026,9182.337985,970.2746475,43,16,9,39,21,51,27
17031561100,Latine,0 to 11 percent,GARFIELD RIDGE,Garfield Ridge,15209.06563,0,301.102062,3161.278626,25655.72789,8015.471642,9471.480884,64,16,62,28,87,45,93
17031570100,Latine,12 to 20 percent,ARCHER HEIGHTS,Archer Heights,47326.41211,1063.229914,74.9832359,4222.970822,4309.906824,4656.705938,646.7033958,93,91,27,42,31,23,21
17031570200,Latine,12 to 20 percent,ARCHER HEIGHTS,Archer Heights,74622.70611,2024.010522,1413.474517,5082.030798,11130.99971,5050.448337,12306.21229,97,95,92,55,65,27,97
17031570300,Latine,21 to 31 percent,ARCHER HEIGHTS,Archer Heights,6013.219556,30.05841994,55.15217182,5828.785127,1039.434161,7125.3506,1354.819442,26,52,22,63,5,42,34
17031570400,Latine,0 to 11 percent,ARCHER HEIGHTS,Archer Heights,12300.02799,0,64.17719893,5300.729429,6319.733946,5519.420918,1098.786766,56,16,24,57,44,31,29
17031570500,Latine,0 to 11 percent,ARCHER HEIGHTS,Archer Heights,6158.7395,38.69218355,64.08190506,2529.492813,7696.551914,6946.936275,0,27,57,24,21,51,41,6
17031580100,Latine,21 to 31 percent,BRIGHTON PARK,Brighton Park,8184.850646,280.9376018,267.7673183,6158.843384,4651.025122,6925.014257,1371.547457,39,81,58,68,34,40,35
17031580200,Latine,Over 31%,BRIGHTON PARK,Brighton Park,14373.67537,30.19689865,324.7733882,5981.025237,13219.20775,4638.582683,1746.079929,63,53,65,65,70,23,40
17031580300,Latine,0 to 11 percent,BRIGHTON PARK,Brighton Park,26151.08565,5.387519711,46.6943225,8308.040633,21971.05801,2983.44346,0,80,31,19,85,83,12,6
17031580400,Latine,12 to 20 percent,BRIGHTON PARK,Brighton Park,37122.22957,9.621409711,802.530711,2881.266464,83956.239,4245.380889,1016.825752,87,37,85,25,97,21,28
17031580501,Latine,12 to 20 percent,BRIGHTON PARK,Brighton Park,2785.575369,2.888766588,245.4274025,3576.09239,3847.08648,4014.63305,1353.848867,7,28,56,33,27,19,34
17031580502,Latine,21 to 31 percent,BRIGHTON PARK,Brighton Park,4096.225078,859.5264338,561.3281529,3871.445114,859.5938699,2935.181067,1003.524444,15,90,77,37,4,12,28
17031580600,Latine,12 to 20 percent,BRIGHTON PARK,Brighton Park,2958.988154,0,173.6763547,5525.865644,4337.965211,3604.090525,0,8,16,46,60,31,16,6
17031580700,Latine,21 to 31 percent,BRIGHTON PARK,Brighton Park,3245.988802,1.366754187,197.9390838,6420.077744,10754.01064,4012.302022,0,10,24,50,71,64,19,6
17031580800,Latine,21 to 31 percent,BRIGHTON PARK,Brighton Park,1316.295975,0,76.441966,635.5037266,1338.463071,2542.644736,0,1,16,28,4,8,8,6
17031590500,no racial majority,21 to 31 percent,MCKINLEY PARK,Mckinley Park,27769.62377,245.2548294,125.5237259,5816.264531,38114.6475,5931.454872,2331.769265,81,80,38,63,93,34,49
17031590600,Latine,12 to 20 percent,MCKINLEY PARK,Mckinley Park,3950.390297,0.13883087,183.4739067,3865.291449,4270.617142,5462.905798,1176.862915,14,20,48,37,30,31,31
17031590700,Latine,21 to 31 percent,MCKINLEY PARK,Mckinley Park,10360.72757,133.7106016,326.9627549,3439.067847,7671.371528,8119.811207,0,48,73,65,31,51,46,6
17031600400,Asian,21 to 31 percent,BRIDGEPORT,Bridgeport,4951.282611,1.67998442,407.1127663,1204.078106,5191.166204,5614.788271,2112.166418,19,25,69,7,38,32,45
17031600600,no racial majority,12 to 20 percent,BRIDGEPORT,Bridgeport,6890.836648,60.12327997,561.9753159,2396.804408,3668.616041,9151.565901,7303.736144,32,62,77,20,26,50,86
17031600700,no racial majority,12 to 20 percent,BRIDGEPORT,Bridgeport,7162.579614,9.718317514,467.6168067,7625.417364,8552.714972,12007.61664,692.1428236,33,37,73,81,56,62,21
17031600900,no racial majority,12 to 20 percent,BRIDGEPORT,Bridgeport,5241.3978,24.70933556,291.3821782,4787.457817,4639.772192,8146.232461,3163.936438,21,48,61,50,34,47,60
17031610300,Latine,Over 31%,NEW CITY,New City,30578.51094,300.2927287,138.5247226,4493.0519,23663.72427,2841.194769,235.2157693,84,82,40,46,85,11,15
17031610400,Latine,Over 31%,NEW CITY,New City,2046.656284,108.6548652,84.65496361,2933.724854,3989.511861,1873.510656,294.9918875,4,71,30,26,29,4,16
17031610800,white,0 to 11 percent,NEW CITY,New City,5772.092614,13.98895957,215.5904455,2537.709526,4061.473792,8972.710954,#¡NUM!,24,40,51,22,29,50,
17031611000,Black,Over 31%,NEW CITY,New City,5531.421748,77.4826061,277.6928054,2365.851469,1884.351752,2688.743169,8523.353834,23,66,59,19,12,10,89
17031611100,Latine,21 to 31 percent,NEW CITY,New City,9147.850281,8.354091789,41.30201557,3475.776728,139410.8462,2909.721476,0,42,35,17,32,99,12,7
17031611200,Latine,Over 31%,NEW CITY,New City,2700.617639,22.61741969,140.6652846,5475.305274,2958.868677,4034.015269,1383.76238,7,47,40,59,22,19,35
17031611300,Latine,21 to 31 percent,NEW CITY,New City,15869.77843,302.6563834,227.6470179,7633.108365,32439.59573,2358.335558,0,67,82,53,81,91,7,7
17031611400,Latine,21 to 31 percent,NEW CITY,New City,1458.191362,0.178001593,76.98241526,379.994079,4405.620732,1972.513008,1007.303261,2,20,28,3,32,5,28
17031611500,Latine,Over 31%,NEW CITY,New City,45048.1004,1.376601898,49.87991787,3994.882272,119618.6458,2916.41084,92.77040294,92,25,20,39,98,12,13
17031611600,Latine,21 to 31 percent,NEW CITY,New City,3058.705519,0.340030894,75.18502799,5043.960538,7919.364237,3196.368747,0,9,21,27,54,53,13,7
17031611700,Latine,Over 31%,NEW CITY,New City,3104.118444,0.649205394,459.0920005,12939.61777,1054.288377,3662.989377,0,9,23,72,96,6,17,7
17031611800,Black,12 to 20 percent,NEW CITY,New City,2071.636731,14.94393853,95.90159662,7278.073832,6311.621677,4317.593972,1527.163292,4,41,32,79,44,21,38
17031611900,Black,Over 31%,NEW CITY,New City,11983.21102,98.02833179,275.2068385,7974.676693,127196.3907,4925.028529,200.1980582,55,70,59,84,99,26,15
17031612000,Black,21 to 31 percent,NEW CITY,New City,2259.190785,33.55326183,92.53121345,1223.637004,5355.976453,4253.259415,0,5,55,32,8,39,21,7
17031612100,Black,21 to 31 percent,NEW CITY,New City,1452.387857,0,31.92049066,1241.137916,8430.934046,2349.795595,0,2,16,15,8,55,7,7
17031620100,Latine,0 to 11 percent,WEST ELSDON,West Elsdon,9892.153046,357.4352458,128.2596298,8155.607912,8381.414151,4697.383093,2425.366734,45,84,38,84,55,24,50
17031620200,Latine,0 to 11 percent,WEST ELSDON,West Elsdon,21617.4098,455.2845862,311.7143598,3248.359374,16622.22509,5835.246346,951.9345379,75,85,63,29,75,34,26
17031620300,Latine,12 to 20 percent,WEST ELSDON,West Elsdon,5159.190601,1.261383776,85.28833957,2485.131468,1347.364829,6491.235707,154.216221,21,24,30,21,8,38,14
17031620400,Latine,0 to 11 percent,WEST ELSDON,West Elsdon,7818.380252,30.86648686,132.9844817,4565.548005,38640.25565,4741.697544,842.9932149,37,53,39,47,93,24,25
17031630100,Latine,21 to 31 percent,GAGE PARK,Gage Park,84883.30483,16.2556548,189.0979157,1487.049417,226452.636,2021.64772,351.8018733,98,43,48,10,100,5,17
17031630200,Latine,21 to 31 percent,GAGE PARK,Gage Park,38636.56553,5.817753726,60.14728843,2037.439173,16647.51146,4362.362387,779.9751859,88,32,23,15,76,22,23
17031630300,Latine,0 to 11 percent,GAGE PARK,Gage Park,7504.9727,590.9365893,148.4306715,3728.575628,2790.687956,3406.160655,0,35,87,42,36,20,15,7
17031630400,Latine,21 to 31 percent,GAGE PARK,Gage Park,20119.98719,118.4775756,73.60645423,4443.539558,139468.1609,3485.831735,2598.744632,73,72,27,45,99,15,53
17031630500,Latine,12 to 20 percent,GAGE PARK,Gage Park,3118.150944,17.97229384,181.7783174,2275.577306,9731.977086,3023.889096,519.7242698,9,44,47,18,61,13,19
17031630800,Latine,12 to 20 percent,GAGE PARK,Gage Park,3570.755913,3.374421804,98.27700427,4699.948486,7889.652569,2713.523032,1853.47635,12,28,33,49,52,10,42
17031630900,Latine,12 to 20 percent,GAGE PARK,Gage Park,3819.145287,0.253409252,106.6093364,2357.718755,5400.606445,4106.923954,384.8964634,13,21,34,19,40,20,17
17031640100,Latine,0 to 11 percent,CLEARING,Clearing,4946.201386,0,25.95595087,2091.137316,171.5840249,9619.602785,0,19,17,13,16,2,53,7
17031640300,Latine,0 to 11 percent,CLEARING,Clearing,8425.158655,6.219256425,43.76819105,5165.199038,4914.051241,8661.096913,1845.880318,40,33,18,56,36,48,42
17031640400,white,0 to 11 percent,CLEARING,Clearing,40601.54429,38.2301877,8.406358462,1059.117431,23361.65826,8112.275178,163.421667,90,56,5,6,85,46,14
17031640500,white,0 to 11 percent,CLEARING,Clearing,9063.287036,0.112992766,111.2157238,7168.125433,22206.7087,8652.745117,1383.060789,42,20,35,78,84,48,35
17031640600,Latine,12 to 20 percent,CLEARING,Clearing,6548.393031,6.569447993,111.5040963,3949.591179,3739.807465,8905.316578,1629.61426,30,34,35,39,27,49,38
17031640700,Latine,12 to 20 percent,CLEARING,Clearing,6619.44065,13.55904426,18.74806892,5591.382708,3591.067629,6435.822478,#¡NUM!,30,40,10,60,25,37,
17031640800,Latine,0 to 11 percent,CLEARING,Clearing,14667.37226,91.97933633,776.2265969,5574.925574,4732.987455,7779.988116,28130.96137,63,69,84,60,34,44,100
17031650100,Latine,21 to 31 percent,WEST LAWN,West Lawn,4134.98466,8.347523586,111.0297389,5064.501271,1486.907104,5792.10583,0,15,35,35,54,10,34,8
17031650200,Latine,12 to 20 percent,WEST LAWN,West Lawn,5334.655785,5.19574093,88.58917172,3906.934097,1527.793484,6879.120429,2785.159109,22,31,31,38,10,40,56
17031650301,Latine,0 to 11 percent,WEST LAWN,West Lawn,31860.67464,19.02992931,47.3316444,6039.231413,95967.47688,6613.309559,2112.606131,84,44,19,66,97,39,45
17031650302,Latine,12 to 20 percent,WEST LAWN,West Lawn,7495.970438,93.93022533,112.6310811,4415.659278,6801.347395,6115.050432,0,35,69,36,45,47,35,8
17031650400,Latine,12 to 20 percent,WEST LAWN,West Lawn,6807.451374,10.16237708,45.83246996,2426.632424,6750.74601,6881.021113,800.5189209,31,37,19,20,47,40,24
17031650500,Latine,12 to 20 percent,WEST LAWN,West Lawn,23830.79593,1962.650969,50.36133247,3193.202043,5214.358282,5512.960967,0,77,95,20,29,38,31,8
17031660301,Latine,21 to 31 percent,CHICAGO LAWN,Chicago Lawn,6425.419767,15.26895434,215.7402262,1644.168963,21915.70536,5078.990486,604.481066,28,41,51,12,83,27,20
17031660302,Latine,21 to 31 percent,CHICAGO LAWN,Chicago Lawn,4468.353023,2.413735235,888.8721742,6995.275023,9354.487937,4373.026973,1461.236734,17,27,86,76,60,22,36
17031660400,Latine,0 to 11 percent,CHICAGO LAWN,Chicago Lawn,8303.36045,13.12694635,22.58609777,7102.979934,55026.52323,3762.748309,960.8803883,40,39,11,77,95,17,27
17031660500,Latine,21 to 31 percent,CHICAGO LAWN,Chicago Lawn,8100.136679,6.185645397,344.9849002,6397.57361,19816.59347,5695.502094,3220.705862,38,33,66,71,81,33,61
17031660600,Latine,21 to 31 percent,CHICAGO LAWN,Chicago Lawn,3433.598926,6.419371997,317.1629228,4213.200706,5336.156788,5497.374946,954.4412346,11,33,64,42,39,31,27
17031660700,Black,Over 31%,CHICAGO LAWN,Chicago Lawn,13563.28604,0.532504025,38.48920593,10999.84093,14014.20398,2221.839945,0,60,23,16,93,71,6,8
17031660800,no racial majority,21 to 31 percent,CHICAGO LAWN,Chicago Lawn,5277.849555,0.214322596,386.0987599,8018.24661,48291.17821,5135.756719,3003.857731,21,20,69,84,95,28,58
17031660900,Black,21 to 31 percent,CHICAGO LAWN,Chicago Lawn,3730.983542,11.66492842,151.7531758,2840.706049,1045.102013,7680.405408,717.2480206,12,38,42,25,6,43,22
17031661000,Black,21 to 31 percent,CHICAGO LAWN,Chicago Lawn,3837.33375,307.3756944,27.62091511,7309.617062,1795.327551,4855.122061,247.0210452,13,82,13,79,12,26,15
17031661100,Latine,12 to 20 percent,CHICAGO LAWN,Chicago Lawn,5103.911822,4.032546211,157.0722289,4226.497766,2742.025662,5635.620029,233.048637,20,30,43,43,20,32,15
17031670100,Black,Over 31%,WEST ENGLEWOOD,West Englewood,3584.44447,45.34717076,161.3881422,3450.057904,2821.922457,7839.92435,294.9691059,12,59,44,31,21,44,16
17031670200,Black,Over 31%,WEST ENGLEWOOD,West Englewood,3400.368849,7.108092684,29.70128339,14292.88022,3793.313807,5136.770543,3571.672051,11,34,14,97,27,28,64
17031670300,Black,21 to 31 percent,WEST ENGLEWOOD,West Englewood,5250.938375,31.13119562,904.2067127,2683.742971,4436.542278,2800.498434,0,21,53,86,23,32,11,8
17031670400,Black,21 to 31 percent,WEST ENGLEWOOD,West Englewood,1420.358145,34.47170352,73.35094883,1062.559,12103.10654,1851.976468,763.8411973,2,55,26,7,68,4,23
17031670500,Black,21 to 31 percent,WEST ENGLEWOOD,West Englewood,1959.731098,0.463118203,35.18898046,7049.209801,4733.798367,1472.756238,1069.777427,4,22,15,77,34,3,29
17031670600,Black,Over 31%,WEST ENGLEWOOD,West Englewood,734.9305156,2.200313598,30.20650824,,,1130.432341,0,1,26,14,,,2,8
17031670700,Black,Over 31%,WEST ENGLEWOOD,West Englewood,3337.041041,2.443102951,316.5630253,2626.857932,3366.318966,2158.706436,2544.472996,11,27,64,22,23,6,52
17031670800,Black,21 to 31 percent,WEST ENGLEWOOD,West Englewood,2120.816566,29.8587048,162.2573409,5079.7592,3089.84452,3088.75518,0,4,52,44,55,22,13,8
17031670900,Black,Over 31%,WEST ENGLEWOOD,West Englewood,1841.960526,0.343312894,107.4373474,7314.993671,2372.956101,2676.345372,0,3,21,34,79,16,9,8
17031671100,Black,Over 31%,WEST ENGLEWOOD,West Englewood,2225.653868,62.35495049,450.2756437,1434.237108,356.7691677,3342.627771,0,5,63,72,10,2,14,9
17031671200,Black,21 to 31 percent,WEST ENGLEWOOD,West Englewood,2689.717561,21.9892242,223.0122877,3599.554217,767.5906243,4894.043761,2085.485287,7,46,52,34,4,26,45
17031671300,Black,21 to 31 percent,WEST ENGLEWOOD,West Englewood,1061.247922,0.25488991,19.50483696,2120.896641,941.2393184,1725.442474,1303.390387,1,21,10,16,5,4,33
17031671400,Black,21 to 31 percent,WEST ENGLEWOOD,West Englewood,1319.883579,123.1630527,3.302249859,5173.066131,15994.52698,716.5344177,837.6603011,2,72,3,56,74,1,24
17031671500,Black,21 to 31 percent,WEST ENGLEWOOD,West Englewood,1600.390614,0.547165662,131.4931205,1050.340965,1481.521947,1719.807937,1385.263037,3,23,39,6,9,3,35
17031671600,Black,Over 31%,WEST ENGLEWOOD,West Englewood,1334.414562,5.905658326,4.480894152,4506.597119,1722.923929,2733.177965,139.1780263,2,32,4,46,12,10,13
17031671800,Black,Over 31%,WEST ENGLEWOOD,West Englewood,663.7963696,3.176015324,17.46078071,2702.024064,944.3425347,861.7144715,0,1,28,9,24,5,2,9
17031671900,Black,12 to 20 percent,WEST ENGLEWOOD,West Englewood,2839.270982,0.526040733,50.13882374,2537.574558,6990.133556,1091.344561,#¡NUM!,8,22,20,22,49,2,
17031672000,Black,21 to 31 percent,WEST ENGLEWOOD,West Englewood,1613.626112,74.91614281,52.44442935,2334.159729,3486.919993,1361.033471,0,3,66,21,18,24,3,9
17031680500,Black,Over 31%,ENGLEWOOD,Englewood,2304.82856,0,150.1727316,,,4809.810061,766.5054958,5,17,42,,,25,23
17031680600,Black,Over 31%,ENGLEWOOD,Englewood,2519.114456,0,102.9449925,934.6866984,14569.21658,6662.587019,1270.406407,5,17,33,5,73,39,32
17031680900,Black,Over 31%,ENGLEWOOD,Englewood,3758.259458,351.9755872,592.1671061,1023.568619,2589.47266,1914.943862,1044.487282,13,84,79,6,18,4,29
17031681000,Black,Over 31%,ENGLEWOOD,Englewood,4289.538849,993.4506452,350.5161602,6034.961453,9293.327199,4224.420588,757.2680609,16,91,67,66,59,21,22
17031681100,Black,Over 31%,ENGLEWOOD,Englewood,2570.52207,54.42040218,309.9701093,2393.035423,7654.061517,6174.0579,113.2046757,6,61,63,20,51,36,13
17031681200,Black,Over 31%,ENGLEWOOD,Englewood,3734.147312,33.74162191,1859.486449,2975.122834,2891.463215,3766.010901,1413.113255,12,55,94,26,21,18,35
17031681300,Black,Over 31%,ENGLEWOOD,Englewood,3457.195055,0,452.6075262,9953.468396,47746.078,4698.665478,1715.602153,11,17,72,90,94,24,40
17031681400,Black,21 to 31 percent,ENGLEWOOD,Englewood,2276.112102,0.920891854,306.6197137,3958.508938,2663.774462,2743.261486,2126.099233,5,24,63,39,19,10,46
17031690300,Black,Over 31%,GREATER GRAND CROSSING,Greater Grand Crossing,7312.96629,15.90550872,1965.863258,5378.031937,6126.264481,1660.799378,2511.84811,33,42,94,58,43,3,52
17031690400,Black,Over 31%,GREATER GRAND CROSSING,Greater Grand Crossing,3925.550777,0,414.4288996,9710.141277,1085.880208,4038.334935,3903.347644,14,17,70,89,6,19,67
17031690500,Black,Over 31%,GREATER GRAND CROSSING,Greater Grand Crossing,8668.980836,29.53424644,434.4704609,610.8244616,27438.22203,7524.701739,3483.058327,40,52,71,4,88,43,63
17031690900,Black,21 to 31 percent,GREATER GRAND CROSSING,Greater Grand Crossing,5061.508376,14.04066342,632.5086932,7339.902937,17581.8619,6495.775296,2975.145001,20,40,80,80,78,38,58
17031691000,Black,12 to 20 percent,GREATER GRAND CROSSING,Greater Grand Crossing,5329.509975,9.244211018,221.804485,5909.12224,9196.266473,6222.147402,3353.62315,22,36,52,65,59,36,62
17031691100,Black,Over 31%,GREATER GRAND CROSSING,Greater Grand Crossing,13765.42937,0.321976997,321.4408154,3374.136658,157777.1007,3532.134966,797.3948611,61,21,64,30,99,16,24
17031691200,Black,Over 31%,GREATER GRAND CROSSING,Greater Grand Crossing,6229.806394,25.55313082,358.1851143,3801.891576,11760.59335,3462.983558,2698.479307,27,49,67,36,67,15,54
17031691300,Black,21 to 31 percent,GREATER GRAND CROSSING,Greater Grand Crossing,5579.79064,35.05518528,297.218067,3874.269945,5345.36774,5397.286853,2763.609262,23,55,62,38,39,30,55
17031691400,Black,21 to 31 percent,GREATER GRAND CROSSING,Greater Grand Crossing,6510.673558,20.8815452,391.2560646,1786.567285,11969.53013,5377.946086,1843.333642,29,45,69,14,68,30,42
17031691500,Black,Over 31%,GREATER GRAND CROSSING,Greater Grand Crossing,7499.394486,397.1494989,722.6839654,1713.599483,5696.20502,3570.513353,3252.051118,35,84,83,13,41,16,61
17031700100,Black,12 to 20 percent,ASHBURN,Ashburn,17527.62106,15.86714941,167.8836968,11129.85075,9273.716789,6219.89192,1865.832168,70,42,45,94,59,36,42
